home_age,home_value,square_feet,location_risk,construction_type,security_system,smoke_detectors,flood_zone,roof_age,owner_age,claims_history,garage,premium
4,1216758,2109,high,wood,yes,yes,yes,26,22,3,yes,4979
7,199133,2863,medium,wood,yes,yes,yes,11,63,1,yes,2756
98,365254,2884,high,concrete,no,yes,no,15,30,0,yes,2916
84,263327,2743,medium,brick,no,no,no,24,43,2,no,3162
71,236439,3559,medium,brick,yes,yes,yes,17,30,2,yes,3151
24,985873,2256,medium,brick,no,no,yes,14,26,1,yes,3416
21,410989,3866,low,wood,yes,no,no,15,75,3,yes,2689
57,1012222,1873,high,wood,yes,no,yes,13,23,1,no,4702
73,1128869,4118,high,concrete,yes,no,no,15,35,0,yes,2923
19,1219157,2615,high,concrete,no,no,no,2,33,3,yes,3815
84,334618,1517,low,concrete,yes,yes,yes,21,50,0,no,2471
28,151794,1551,medium,steel,yes,yes,no,1,37,1,no,1405
32,1302388,3624,medium,brick,yes,yes,yes,23,69,1,yes,3961
34,690610,754,low,wood,yes,no,yes,9,30,1,no,3062
16,512846,5015,medium,concrete,yes,yes,no,13,72,0,no,2043
38,1399691,900,medium,wood,yes,no,yes,22,53,2,no,4631
81,597185,794,high,steel,yes,yes,no,29,74,0,no,2664
75,685898,2037,low,concrete,yes,no,no,16,45,0,no,2336
4,578744,1332,medium,concrete,no,no,no,20,74,0,yes,1938
56,1170176,5541,low,steel,no,no,no,20,79,1,no,2970
40,1196503,3644,low,brick,no,yes,no,29,41,0,yes,2617
50,675508,2051,medium,brick,yes,no,no,16,41,2,yes,2744
40,1314753,5309,medium,wood,no,yes,no,21,74,0,yes,3883
82,626104,1888,low,wood,yes,yes,no,17,72,2,no,2611
49,537168,3847,low,concrete,no,no,no,2,63,3,yes,2832
48,1269313,1975,medium,brick,no,no,yes,20,64,2,yes,4418
6,1384381,4879,high,wood,yes,yes,no,14,73,1,no,3850
96,645388,4573,medium,brick,no,no,no,11,26,3,yes,3644
5,212165,5194,low,wood,no,yes,yes,15,41,1,no,2721
79,799150,3864,low,steel,yes,yes,yes,5,37,1,yes,3480
45,717802,1599,medium,steel,no,yes,yes,13,40,3,yes,3634
16,690551,2642,medium,wood,no,yes,no,26,33,2,no,3070
17,980771,1644,low,steel,yes,no,no,17,38,1,no,1851
59,767986,4005,low,brick,no,no,yes,19,55,2,no,3589
56,845692,5493,low,wood,yes,yes,no,2,48,1,no,3294
79,1448365,1678,high,steel,no,no,yes,16,62,1,yes,4453
35,831984,5721,high,wood,no,no,yes,19,47,3,no,5021
8,898471,4999,low,brick,no,no,no,5,71,3,yes,2738
99,468342,2157,low,brick,yes,yes,yes,25,55,2,yes,3497
61,299260,5860,medium,wood,yes,yes,no,6,42,3,no,3085
27,177678,2736,low,wood,no,yes,no,5,63,1,yes,1853
78,1099050,3527,high,brick,no,yes,no,11,62,0,no,3140
87,784623,2434,low,wood,yes,no,yes,16,24,0,no,3768
20,163537,5703,high,wood,no,yes,no,20,62,0,yes,2503
57,360843,5000,medium,wood,yes,yes,no,20,57,0,no,2275
70,1091563,4419,high,concrete,yes,no,no,5,50,2,yes,3913
88,441143,5884,medium,brick,yes,yes,yes,14,66,3,yes,3721
23,1008382,4979,high,concrete,no,yes,yes,4,40,1,no,3897
76,1143109,2643,high,concrete,yes,yes,yes,24,42,0,no,4030
2,721539,1040,high,concrete,yes,yes,yes,21,33,2,no,3753
27,330780,4554,high,steel,no,yes,yes,14,65,2,yes,3339
32,595031,2068,high,concrete,yes,no,yes,10,44,1,no,3429
93,765920,2562,medium,wood,no,no,yes,8,68,3,yes,4811
50,449273,4048,low,concrete,no,yes,no,3,49,0,yes,1789
64,338435,4167,medium,steel,no,no,yes,2,76,0,yes,2780
40,806448,3494,low,steel,no,no,yes,12,33,2,yes,3249
33,657796,4535,medium,concrete,no,no,yes,5,23,2,yes,4106
29,298365,3610,high,brick,no,yes,yes,0,51,0,yes,2675
33,658312,4463,low,wood,yes,no,no,9,33,1,yes,2444
17,181688,4055,low,wood,no,no,yes,4,60,2,no,2858
74,1362943,1344,medium,brick,no,no,no,1,60,2,yes,3653
65,731216,1156,low,wood,no,no,yes,21,39,3,no,4350
43,127961,4400,high,steel,yes,yes,yes,18,79,1,yes,3191
63,966260,5325,low,steel,yes,yes,no,15,78,1,no,2715
81,848521,2451,medium,wood,no,no,yes,28,45,2,no,4822
92,835611,3019,low,brick,no,no,yes,29,33,3,no,4602
58,206420,2956,medium,wood,yes,yes,yes,8,39,2,no,3795
91,1167796,4464,high,concrete,no,yes,no,17,27,0,no,3683
43,118688,4797,medium,steel,no,no,yes,16,29,2,yes,3386
37,1008236,2483,medium,steel,yes,no,no,6,78,2,yes,2721
46,860636,4897,low,concrete,yes,no,yes,20,70,2,yes,3521
25,1360502,4443,medium,steel,yes,no,no,16,36,0,no,2562
98,464290,4728,medium,concrete,yes,no,yes,20,65,3,yes,3947
67,653162,617,medium,steel,yes,yes,yes,19,28,3,no,3921
93,1107004,5567,medium,brick,no,yes,no,0,50,1,no,3500
99,601749,1271,medium,steel,no,no,no,7,79,1,no,2917
51,137551,1738,medium,wood,yes,no,yes,19,74,1,no,2978
74,390897,807,low,wood,yes,yes,yes,9,46,2,yes,3517
38,306269,760,low,wood,no,no,no,22,34,2,yes,2406
38,756408,3961,medium,wood,no,yes,no,5,53,1,no,2859
1,819777,5014,medium,brick,yes,no,yes,8,33,0,no,2683
54,538289,5157,medium,steel,no,no,yes,0,69,2,yes,3314
65,712123,2182,high,wood,no,yes,no,9,46,0,no,2981
96,703907,2585,medium,steel,no,yes,yes,24,40,0,yes,3673
22,918038,3556,low,brick,no,no,no,23,63,2,yes,2785
61,1291956,651,low,concrete,yes,yes,yes,28,76,1,yes,3705
58,1385725,3265,medium,brick,no,yes,yes,11,37,3,yes,5049
54,666419,5305,low,wood,no,yes,yes,10,33,3,yes,4319
19,504093,2344,low,brick,no,no,yes,4,56,3,yes,3084
99,234056,1563,high,wood,yes,no,yes,18,57,0,no,3456
70,1439837,4918,medium,brick,no,yes,no,9,45,1,yes,3843
34,436158,4310,low,wood,yes,no,no,17,54,2,no,2474
79,145923,5532,low,concrete,yes,yes,no,8,57,0,yes,1600
44,588088,1749,medium,concrete,no,yes,yes,28,25,2,yes,3699
67,740324,3159,low,steel,yes,yes,no,29,56,2,no,2950
52,695918,2777,high,steel,yes,yes,yes,2,71,0,yes,2733
22,1351116,3355,medium,brick,yes,yes,yes,3,77,0,yes,3276
29,667516,1667,low,concrete,yes,no,yes,21,75,1,no,2993
14,1030097,2429,medium,wood,no,no,yes,20,71,0,yes,3680
94,231250,4883,low,concrete,no,no,no,5,29,2,no,2743
62,1330299,4939,high,concrete,yes,no,yes,1,29,1,yes,4172
15,1338989,1522,low,concrete,no,yes,yes,4,28,2,no,3712
93,1102099,2150,high,concrete,yes,no,no,19,61,1,yes,3371
14,806682,3582,medium,wood,yes,yes,yes,12,46,2,yes,4098
67,643004,2644,high,concrete,no,yes,no,0,69,1,yes,3152
22,103989,3581,medium,concrete,yes,yes,no,13,56,0,yes,1601
97,1102178,5014,low,brick,no,no,no,19,36,3,no,4070
87,605558,2197,low,steel,no,no,no,10,39,2,no,2401
7,1387638,2921,low,steel,yes,yes,yes,1,32,2,no,3196
84,722923,5458,low,steel,no,no,no,14,51,1,no,2898
7,836196,2621,medium,steel,no,no,yes,6,50,0,no,2610
17,104542,1917,medium,wood,no,yes,yes,22,44,0,yes,2877
32,310135,4075,low,brick,no,no,no,4,55,1,yes,1744
79,498084,4155,medium,brick,yes,no,yes,11,40,0,yes,2883
77,632412,4897,medium,brick,no,no,yes,16,37,0,no,3405
56,958590,2157,medium,concrete,yes,yes,no,15,27,1,no,2489
62,819714,4398,low,concrete,no,yes,no,16,62,2,yes,2699
58,172119,1669,high,brick,yes,no,yes,26,36,1,no,3130
58,1161063,1097,high,wood,yes,no,no,6,30,3,no,4091
3,375099,704,medium,steel,yes,no,yes,25,50,1,yes,2552
89,951766,4353,high,wood,no,no,no,0,63,1,no,3779
96,418373,5642,high,brick,yes,no,no,1,23,0,no,2011
80,1204150,4635,medium,steel,yes,no,yes,19,68,2,yes,4512
1,821189,5804,medium,steel,yes,yes,yes,4,54,3,yes,3831
67,941932,2447,medium,steel,no,no,yes,26,59,0,no,3468
20,848396,3748,low,wood,no,yes,no,0,44,0,yes,2283
92,325364,2177,high,brick,no,no,no,12,77,0,no,2828
86,819237,3172,high,concrete,yes,yes,yes,0,34,2,yes,3950
62,1345692,1583,medium,steel,yes,yes,no,18,41,1,yes,2927
56,128531,2660,low,steel,yes,yes,yes,0,28,1,yes,2454
53,1323897,5229,medium,steel,yes,no,no,2,78,3,no,3543
65,850185,5247,low,steel,no,yes,yes,4,38,2,no,3607
56,842456,2099,high,steel,no,yes,yes,27,72,1,yes,3839
78,454395,726,medium,concrete,yes,yes,no,18,42,3,no,2887
45,727471,2357,medium,steel,no,yes,no,11,49,2,no,2754
79,1297425,5708,high,steel,no,no,no,25,51,3,no,4839
96,897242,5518,low,concrete,no,yes,yes,7,44,0,no,3556
18,220219,5666,low,wood,no,yes,yes,4,42,1,no,2956
48,1341858,2869,high,brick,no,yes,no,14,70,3,yes,4315
38,126552,2214,low,wood,no,yes,yes,10,22,2,yes,2854
22,1408864,3044,high,steel,yes,yes,yes,14,38,2,no,4204
80,1067362,698,high,wood,yes,no,no,4,53,2,no,3839
75,1493938,2106,high,concrete,no,yes,no,5,45,2,no,4372
71,586279,4075,low,steel,no,no,no,27,28,1,no,2817
73,1336413,5954,medium,wood,no,no,yes,3,56,0,yes,4324
1,169394,3857,high,brick,yes,yes,yes,4,57,1,yes,2637
42,840387,4974,low,wood,yes,no,yes,12,35,1,yes,3239
72,153871,975,high,steel,no,no,yes,21,77,2,no,4123
75,1046372,4074,low,steel,yes,yes,yes,11,33,3,no,3953
69,1070555,835,high,steel,no,yes,no,5,60,0,no,2902
29,683969,5353,low,concrete,yes,yes,yes,29,44,2,no,3211
6,656726,4763,high,steel,yes,no,yes,4,35,1,yes,2853
56,1182778,2580,high,wood,yes,yes,no,29,75,0,no,3574
12,952143,1799,high,brick,yes,no,yes,27,46,1,no,3719
39,582206,1216,low,wood,no,yes,yes,9,43,3,yes,3764
71,834550,2553,medium,brick,no,yes,no,27,66,3,no,3552
12,1387464,1417,high,steel,no,no,no,5,70,3,yes,3469
33,803767,652,low,brick,yes,yes,yes,8,58,3,yes,2998
83,987207,3629,low,concrete,yes,no,no,23,50,0,yes,2878
53,707647,5986,low,concrete,yes,no,yes,19,29,3,yes,4075
19,1203666,5411,medium,concrete,yes,yes,no,17,32,0,yes,2700
58,718528,5087,medium,concrete,yes,no,yes,3,51,2,no,3621
85,393465,3703,medium,concrete,no,yes,no,12,43,2,yes,2753
83,769265,790,high,brick,no,yes,no,21,36,2,yes,3715
43,1279895,2318,high,brick,yes,yes,yes,25,42,1,no,4130
73,717849,1430,low,steel,no,no,yes,22,68,0,yes,2359
45,135662,4072,low,brick,no,no,no,26,46,2,yes,2068
86,556037,5873,high,brick,no,no,yes,3,76,2,no,4413
19,111966,2698,low,wood,yes,yes,yes,12,34,2,no,2975
37,854453,3960,low,steel,no,yes,yes,10,28,2,yes,3426
11,1341105,3185,medium,brick,yes,yes,no,10,70,0,yes,2595
56,585588,2925,high,steel,yes,no,yes,18,39,0,yes,3154
25,904562,1050,medium,concrete,yes,no,no,0,33,1,no,2175
99,807073,5029,low,brick,no,yes,yes,13,68,2,yes,3954
69,297725,1364,high,wood,no,yes,yes,12,47,3,no,4119
45,305840,3153,medium,wood,yes,no,yes,6,26,0,yes,2926
62,1063822,1081,high,concrete,no,no,no,0,72,0,yes,3068
95,433466,3007,low,wood,yes,no,no,12,29,1,no,2836
14,1463074,5248,low,wood,no,no,yes,23,57,2,yes,4711
77,673737,675,low,concrete,no,yes,no,4,76,3,no,2930
34,770058,5368,high,brick,no,no,yes,7,26,1,yes,3395
98,495879,2935,high,wood,yes,no,no,13,43,2,yes,3746
82,586669,5868,medium,wood,no,yes,yes,1,44,3,no,4701
60,1429419,2060,high,brick,no,yes,no,18,29,3,yes,4669
64,992695,5785,medium,concrete,yes,yes,yes,3,72,0,yes,3511
70,713915,3848,medium,wood,no,yes,no,1,40,3,yes,3794
51,234630,2598,medium,wood,yes,no,yes,3,55,3,no,3990
42,797233,3190,high,concrete,yes,yes,yes,5,27,0,no,3218
21,833400,2483,high,wood,yes,no,yes,26,71,3,no,4353
5,940325,5632,high,brick,no,no,no,28,70,2,yes,3426
66,1084044,798,medium,wood,no,no,yes,22,38,2,no,4656
70,945085,3067,low,wood,no,yes,no,21,78,0,yes,2615
61,1151169,1697,medium,wood,no,yes,yes,22,38,0,yes,4039
8,1154393,4094,medium,brick,yes,no,no,17,36,0,no,2698
66,1328187,4806,medium,brick,no,no,yes,0,60,1,yes,4311
87,105063,4565,high,steel,no,yes,no,12,58,1,yes,2808
62,1003860,2741,medium,wood,yes,yes,yes,29,52,3,no,4830
20,1358255,896,medium,brick,yes,no,yes,14,43,1,no,3690
4,343136,2908,medium,wood,yes,yes,yes,8,79,1,yes,2903
15,337470,3372,low,concrete,yes,yes,no,22,46,2,yes,1808
94,619164,4445,high,concrete,yes,no,yes,28,40,2,no,4359
56,1187514,917,medium,wood,no,yes,no,28,75,3,no,4436
20,348943,871,medium,concrete,no,no,no,26,28,0,yes,1137
24,830603,1967,low,brick,no,yes,no,1,23,2,no,2356
9,271824,3050,high,wood,yes,no,yes,29,36,2,no,3715
21,1225913,3911,medium,wood,no,no,no,13,43,2,no,3889
41,218540,2258,high,wood,no,yes,no,29,67,1,no,2819
13,1295306,1042,medium,steel,no,yes,no,22,59,2,no,3353
5,682765,1208,medium,steel,no,yes,no,3,74,2,no,1969
64,932944,1692,high,steel,no,no,yes,18,28,0,yes,3641
46,1346686,4384,low,wood,yes,yes,yes,19,62,1,yes,4128
78,1379588,3457,medium,wood,yes,no,no,4,44,0,yes,3130
71,855473,2544,high,steel,yes,no,no,8,23,0,yes,2644
70,370602,3471,medium,concrete,no,yes,no,19,73,1,yes,2745
59,186793,1542,medium,brick,no,no,no,24,54,1,no,2493
76,549748,2057,low,concrete,no,no,no,19,39,1,no,2629
51,1270740,1964,low,steel,no,no,no,16,78,0,yes,2364
16,812757,2738,high,brick,no,yes,no,26,65,3,no,3385
51,1246520,888,medium,steel,no,yes,no,27,28,0,yes,3030
96,463269,3944,medium,brick,yes,yes,yes,26,45,1,yes,3526
42,464393,5286,high,brick,yes,yes,no,15,77,0,no,2346
11,989226,3230,medium,brick,no,yes,no,26,32,3,no,3327
68,841887,5243,medium,steel,yes,yes,no,16,33,3,no,3943
93,911808,5253,high,steel,yes,yes,yes,19,39,3,no,4676
52,1492353,823,low,brick,no,yes,yes,19,58,2,no,4339
98,200330,4250,medium,wood,yes,no,no,25,22,0,yes,3028
73,747341,3418,low,wood,yes,no,no,6,78,1,no,2611
10,253804,2121,low,wood,no,yes,yes,0,74,0,yes,2475
72,1459926,2254,low,wood,no,no,no,11,22,3,no,4620
63,589697,4228,high,concrete,yes,no,no,20,48,3,yes,3532
36,1467320,5744,high,concrete,no,yes,yes,25,76,3,yes,5358
96,1125640,5372,high,wood,no,yes,yes,23,30,0,yes,4705
45,265654,4458,low,steel,no,yes,yes,23,22,1,no,3124
6,159057,2692,low,wood,no,yes,no,22,49,2,no,1957
6,962509,5063,low,brick,yes,yes,no,19,33,3,no,2755
91,1274732,5930,medium,brick,yes,yes,yes,22,70,1,no,4599
66,702331,1336,low,steel,yes,yes,no,16,37,3,no,3073
73,762507,745,medium,brick,yes,no,no,14,70,3,no,3320
64,964683,5618,low,wood,no,yes,no,5,28,0,no,3069
38,1414956,2997,medium,wood,no,no,yes,12,79,2,yes,4312
69,618598,5494,medium,steel,yes,no,yes,22,56,3,yes,4348
98,1261135,4077,high,steel,yes,yes,yes,11,78,2,no,4869
61,950064,1633,high,steel,no,yes,yes,2,62,3,no,4550
78,1303144,5753,low,concrete,no,no,no,7,44,0,no,2893
74,1339781,2881,high,brick,yes,yes,yes,23,56,3,no,5360
63,770585,5219,medium,brick,no,no,yes,23,37,1,no,4022
71,415680,2327,high,concrete,no,no,no,26,69,2,yes,3302
20,817431,3600,high,brick,no,no,no,15,63,1,yes,2818
75,959829,985,medium,steel,no,no,yes,14,29,0,yes,3501
77,789336,2920,low,brick,yes,no,yes,20,69,1,no,3151
64,113528,4619,low,wood,yes,yes,yes,28,37,1,no,3114
81,211646,5539,medium,concrete,yes,no,no,6,27,1,no,2557
37,636854,2974,high,concrete,yes,no,yes,15,57,2,yes,3560
36,627283,1113,low,brick,no,yes,yes,20,77,0,yes,2416
97,1352826,626,medium,concrete,no,no,yes,28,52,3,no,5426
10,101906,1264,low,brick,no,yes,no,23,68,2,yes,1921
34,1406421,2787,medium,brick,yes,yes,yes,24,49,2,yes,4349
45,1199438,4584,high,wood,yes,no,no,10,56,0,no,3469
63,759539,2140,low,wood,no,yes,no,3,38,2,no,2902
13,855803,2355,medium,brick,no,no,no,15,68,3,yes,3465
25,693469,4723,low,concrete,yes,no,no,3,51,2,yes,2213
44,1420566,4432,high,concrete,yes,no,yes,26,73,1,yes,4068
97,174206,3231,low,wood,yes,no,no,22,30,2,no,2850
74,603915,907,medium,brick,no,no,yes,22,44,0,no,3512
24,1137582,4069,high,brick,yes,yes,no,27,66,0,yes,3014
69,1226001,4829,medium,wood,no,yes,no,29,22,2,yes,4668
74,225164,3433,high,brick,yes,no,no,10,33,2,no,2872
47,527998,3964,low,wood,yes,no,no,23,38,1,yes,2534
91,877476,2593,high,brick,yes,no,yes,15,67,2,no,4221
50,778869,1303,high,concrete,yes,no,yes,15,54,3,no,4380
36,553136,954,high,wood,yes,yes,no,6,43,1,yes,2902
33,121108,1146,high,brick,no,no,no,22,31,3,no,2676
92,345138,5736,medium,brick,no,no,yes,5,47,1,yes,3537
3,926725,709,high,wood,yes,yes,no,21,35,3,no,3648
31,1133434,2098,medium,steel,yes,yes,yes,9,46,3,no,3976
60,613488,4271,medium,steel,no,yes,yes,18,68,3,no,4438
29,1409663,1162,low,brick,no,yes,no,19,32,3,yes,3936
44,273204,3783,low,brick,no,yes,no,14,40,2,yes,2125
45,1383428,2187,high,brick,no,no,yes,25,64,2,yes,4347
42,238290,1065,high,steel,yes,no,no,3,72,0,no,1805
21,1276714,776,low,wood,no,no,yes,24,49,2,no,4404
32,337504,3798,low,steel,no,no,no,5,48,0,no,1460
28,1037072,5982,medium,concrete,yes,yes,no,27,76,3,yes,3542
85,501834,4680,high,steel,no,yes,yes,25,32,1,yes,3838
47,729081,5681,low,steel,yes,yes,yes,18,43,1,yes,3170
99,469150,3527,low,brick,no,yes,yes,27,46,2,yes,3508
94,1386584,5656,medium,wood,no,yes,no,26,51,3,yes,4995
47,388375,1494,medium,wood,no,no,yes,19,40,0,yes,3105
17,1145401,2082,low,steel,no,no,no,28,60,0,no,2558
29,790897,4720,high,brick,yes,no,yes,21,28,0,yes,3543
48,820352,1808,medium,wood,no,yes,no,11,78,1,no,3022
2,696195,1026,medium,brick,no,no,yes,5,27,0,no,2247
33,934363,2127,high,steel,yes,no,yes,12,30,1,yes,3325
63,973561,5850,low,wood,yes,no,yes,27,75,3,yes,4860
68,796715,3394,low,concrete,no,yes,no,27,39,1,yes,3161
39,455402,3784,high,steel,no,yes,yes,4,52,3,no,3621
89,313819,2506,high,steel,yes,yes,no,13,27,2,yes,3422
5,795956,3219,medium,concrete,no,no,no,13,67,2,no,3117
68,111782,3173,low,steel,no,no,yes,16,74,1,yes,2536
52,1300692,686,low,concrete,yes,yes,yes,26,43,2,no,3909
52,838071,4167,low,concrete,yes,no,yes,25,30,2,no,3784
29,1263766,992,high,steel,no,no,no,21,52,3,no,4001
37,1127892,1355,high,concrete,no,no,no,29,43,3,yes,4001
8,915884,4913,low,concrete,yes,no,yes,3,74,1,no,2990
20,1005549,2044,high,steel,no,yes,no,7,42,1,yes,3069
41,1392615,1382,high,steel,yes,no,yes,25,56,0,yes,3787
70,282272,5241,high,concrete,yes,yes,no,0,50,0,no,2316
36,1317895,2673,low,brick,yes,yes,yes,11,42,2,no,3769
32,151826,1090,low,steel,no,no,no,12,74,2,yes,1863
5,242672,4589,low,steel,yes,yes,no,20,79,3,no,2122
20,779464,4068,medium,brick,yes,yes,yes,19,56,1,yes,3035
68,343980,1648,low,steel,no,no,no,4,44,0,no,1629
22,1004622,798,medium,brick,yes,yes,no,24,61,0,no,2282
97,308844,970,high,wood,yes,no,yes,6,65,1,no,3830
31,1003290,4786,high,steel,yes,no,no,2,44,1,yes,3181
41,374983,998,high,steel,yes,no,no,18,39,1,no,2346
93,1264506,1059,low,wood,yes,no,no,6,44,0,no,3107
5,109401,3204,medium,steel,no,no,yes,16,22,3,yes,2920
10,1245419,3846,low,concrete,yes,yes,no,12,72,1,yes,2483
75,1107530,5268,low,concrete,yes,yes,yes,23,65,2,no,4254
37,1127635,1893,high,wood,no,yes,no,18,79,0,no,3410
56,430956,3359,medium,concrete,no,yes,yes,12,41,3,yes,3710
86,833519,2991,low,wood,yes,no,yes,7,75,1,no,3602
24,1168833,4259,medium,concrete,yes,yes,no,7,37,2,yes,3146
85,794575,1798,low,steel,yes,yes,no,12,30,0,no,2227
16,1393201,1069,high,concrete,no,no,no,1,46,1,no,2971
2,311792,5607,low,steel,no,no,no,29,59,2,no,2508
15,1199263,5534,medium,concrete,yes,yes,yes,2,46,1,no,3304
41,519789,2564,high,wood,no,no,yes,12,59,2,no,4356
63,1093029,5714,low,concrete,no,no,yes,25,28,3,yes,4267
49,694891,3185,medium,steel,yes,yes,yes,16,67,0,no,3399
26,1087361,2877,medium,wood,no,yes,yes,5,37,3,no,4720
94,749012,2329,high,concrete,yes,yes,no,2,75,0,yes,2522
66,1335953,1773,high,brick,no,no,no,24,56,0,yes,3569
29,1476284,3274,low,brick,yes,yes,no,0,52,1,yes,2686
70,1095931,765,high,wood,no,yes,no,29,22,3,yes,4537
60,817764,3329,low,brick,no,yes,yes,14,41,0,yes,3285
65,1485428,2291,medium,brick,no,yes,no,7,70,2,yes,3948
40,966918,3222,high,concrete,no,yes,no,29,79,1,yes,3624
11,1110670,5992,medium,concrete,yes,yes,no,22,48,2,yes,3405
52,857247,4938,medium,steel,yes,yes,yes,11,22,2,no,3664
87,367252,3015,low,concrete,yes,yes,yes,6,58,2,yes,3177
90,279813,1226,high,wood,no,no,no,26,45,1,yes,3508
95,1090561,2905,low,steel,yes,no,yes,15,70,3,yes,4109
79,579956,4006,high,steel,no,no,no,7,26,2,yes,3278
73,751952,1731,low,concrete,yes,no,yes,8,32,2,yes,3423
64,384986,4555,low,steel,yes,no,no,7,77,0,yes,1468
98,326188,2244,low,steel,no,yes,yes,5,56,1,yes,2989
81,1409613,2894,medium,concrete,yes,yes,yes,0,50,3,no,4584
99,1046041,4873,high,wood,yes,yes,no,15,75,0,yes,3513
3,596927,5862,medium,concrete,no,no,yes,0,44,3,yes,3618
11,698855,3817,medium,brick,yes,no,yes,12,31,2,yes,3620
28,626702,5796,low,steel,yes,yes,no,10,51,2,yes,2337
62,301034,2685,low,concrete,no,no,no,22,52,1,yes,2109
48,1435692,5087,medium,wood,yes,yes,yes,10,45,2,yes,4757
28,974292,5287,high,wood,no,yes,no,18,35,1,yes,3798
46,459187,3441,low,steel,no,no,yes,18,72,2,yes,2992
64,354336,1530,medium,brick,yes,yes,yes,10,32,2,no,3316
55,629985,4816,high,concrete,yes,no,no,24,22,0,yes,2784
83,1447070,936,high,brick,no,yes,no,14,65,2,no,3884
2,1437901,3331,medium,concrete,yes,yes,yes,9,47,3,no,4051
96,1147748,2782,medium,wood,yes,no,no,19,77,3,no,4438
75,1079206,1859,high,wood,no,no,no,15,41,0,yes,3564
16,368695,1658,high,steel,yes,no,no,2,23,0,yes,1759
11,126361,4048,medium,brick,no,no,no,28,54,2,yes,2388
3,1239534,3016,medium,wood,no,yes,no,1,68,0,yes,2644
55,359107,653,high,steel,no,yes,no,20,66,1,yes,2983
42,1223785,1752,low,wood,no,yes,yes,24,75,0,yes,3438
29,885536,4976,high,concrete,no,no,yes,13,66,3,no,4270
69,250571,4944,high,brick,no,yes,no,14,66,1,no,2999
92,515257,2406,high,brick,yes,no,no,27,38,3,no,3899
31,363530,1186,high,concrete,yes,yes,yes,23,27,0,no,2808
77,1278474,5052,low,concrete,no,no,yes,7,33,0,yes,3908
25,957208,1086,medium,brick,yes,yes,no,0,36,0,no,1851
6,1224509,2308,high,steel,yes,yes,no,24,77,2,yes,3601
60,1420192,5764,medium,steel,no,yes,no,23,24,3,no,4098
67,1314014,4606,medium,wood,no,no,no,13,43,2,yes,4192
22,901038,5227,medium,steel,no,no,no,26,59,2,yes,3351
41,478814,3630,high,brick,yes,yes,yes,29,42,2,no,3932
53,353238,4902,high,steel,yes,yes,yes,13,56,3,no,3813
60,411608,2490,high,concrete,yes,yes,yes,28,65,1,no,3297
39,957204,4980,low,brick,no,no,no,18,64,0,no,2799
55,229368,2411,medium,wood,yes,yes,no,7,48,2,yes,2690
96,1170257,1537,low,brick,no,yes,yes,8,27,3,yes,4184
30,291484,2470,low,brick,no,no,yes,14,32,3,no,3009
71,265618,2631,high,steel,yes,yes,yes,11,38,0,yes,3114
89,1426244,3471,medium,steel,yes,no,no,17,57,2,no,4208
2,1464141,1482,medium,steel,yes,no,yes,0,52,1,yes,3232
8,1187642,2608,high,wood,no,yes,yes,14,64,0,yes,4339
63,786674,4236,high,wood,yes,yes,yes,0,34,1,yes,3898
59,1068463,3157,low,wood,no,no,no,0,77,2,yes,3229
97,1387677,5521,high,wood,yes,yes,yes,20,69,0,no,4791
28,595316,4463,low,concrete,yes,no,no,1,50,2,no,1990
74,386706,660,medium,brick,yes,no,yes,3,59,2,yes,3214
38,954177,5848,low,steel,no,yes,yes,16,41,3,no,3934
18,337859,2736,high,brick,yes,yes,yes,1,59,1,yes,2544
62,1462612,2617,medium,brick,yes,yes,yes,6,70,1,no,3890
77,1007865,3749,low,brick,no,no,no,24,56,0,yes,3005
85,555773,4411,low,steel,yes,yes,yes,21,60,2,no,3172
97,1246301,669,medium,brick,no,no,no,9,22,0,yes,3260
23,441080,5380,low,concrete,yes,no,no,9,65,0,no,1339
65,266667,3271,low,steel,no,no,yes,12,71,2,no,3359
40,786328,5871,low,concrete,yes,no,no,4,34,1,no,2616
60,321364,2195,high,steel,yes,yes,no,25,48,0,no,2331
85,285404,1854,high,brick,yes,no,no,26,24,0,yes,2891
5,1239858,3113,high,brick,yes,no,yes,6,41,0,no,3173
99,394518,1621,low,brick,yes,no,no,24,49,2,yes,2468
18,1495383,5127,medium,concrete,no,yes,no,28,27,0,no,2932
38,892328,5630,low,brick,no,no,no,13,67,1,yes,2316
29,458680,4969,low,wood,no,yes,yes,17,67,3,no,3849
26,916693,3776,high,concrete,no,yes,yes,21,30,1,yes,3646
60,1493775,832,high,wood,yes,no,yes,18,66,2,yes,5587
36,1494350,1787,low,steel,yes,no,no,25,54,3,no,3543
82,227537,5580,high,wood,yes,yes,no,27,25,2,yes,3515
29,418580,5498,low,wood,yes,no,yes,25,34,2,yes,3389
31,910010,5405,high,concrete,no,no,no,19,73,3,no,3951
